feature_id|feature_name|feature_class|state_name|state_numeric|county_name|county_numeric|map_name|date_created|date_edited|bgn_type|bgn_authority|bgn_date|prim_lat_dms|prim_long_dms|prim_lat_dec|prim_long_dec|source_lat_dms|source_long_dms|source_lat_dec|source_long_dec
198172|San Miguel County|Civil|Colorado|08|San Miguel|113|Barkelew Draw|02/01/1993|01/16/2026||||380013N|1082421W|38.0037404|-108.4059221|||0.0|0.0
198173|Sedgwick County|Civil|Colorado|08|Sedgwick|115|Julesburg|02/01/1993|01/16/2026||||405233N|1022106W|40.875905|-102.3517912|||0.0|0.0
198174|Summit County|Civil|Colorado|08|Summit|117|Dillon|02/01/1993|01/16/2026||||393803N|1060659W|39.6341708|-106.1163791|||0.0|0.0
198175|Teller County|Civil|Colorado|08|Teller|119|Divide|02/01/1993|01/17/2026||||385257N|1050942W|38.882432|-105.1617982|||0.0|0.0
198176|Washington County|Civil|Colorado|08|Washington|121|Elba|02/01/1993|01/17/2026||||395816N|1031205W|39.9710618|-103.2012529|||0.0|0.0
198177|Weld County|Civil|Colorado|08|Weld|123|Cornish|02/01/1993|01/16/2026||||403317N|1042333W|40.55483|-104.3925314|||0.0|0.0
198178|Yuma County|Civil|Colorado|08|Yuma|125|Eckley|02/01/1993|01/16/2026||||400010N|1022527W|40.0028993|-102.4242263|||0.0|0.0
198179|Will Minor Arch|Arch|Colorado|08|Mesa|077|Ruby Canyon|05/01/1993||Official|Board Decision|01/01/1993|390805N|1085426W|39.1347042|-108.9073281|||0.0|0.0
198181|Dittemore Gulch|Valley|Colorado|08|Park|093|Elevenmile Canyon|03/01/1994|04/19/2016|Official|Board Decision|01/01/1994|385643N|1052430W|38.9452306|-105.4082266|385736N|1052534W|38.9599517|-105.4260577
198182|Mason Reservoir|Reservoir|Colorado|08|Teller|119|Pikes Peak|03/01/1994|10/25/2018|Official|Board Decision|01/01/1994|384707N|1050057W|38.7851458|-105.0159189|||0.0|0.0
198183|Boehmer Reservoir|Reservoir|Colorado|08|El Paso|041|Pikes Peak|03/01/1994|10/25/2018|Official|Board Decision|01/01/1994|384834N|1050225W|38.8095706|-105.0402983|||0.0|0.0
198184|Copper Mountain|Summit|Colorado|08|Fremont|043|Howard|07/01/1994|06/29/2019||||382911N|1054558W|38.4863551|-105.7660841|||0.0|0.0
198185|Astor City (historical)|Populated Place|Colorado|08|Eagle|037|Minturn|07/01/1994|06/07/2022||||393300N|1062432W|39.5499861|-106.408918|||0.0|0.0
198187|Agate Number 1 Reservoir|Reservoir|Colorado|08|Elbert|039|Agate|09/01/1994|||||392812N|1035732W|39.4699841|-103.9588477|||0.0|0.0
198191|Bear Creek Lake|Reservoir|Colorado|08|Jefferson|059|Morrison|09/01/1994|02/04/2019||||393903N|1050837W|39.6507795|-105.1436203|||0.0|0.0
198193|Walter Burns Detention Reservoir|Reservoir|Colorado|08|Elbert|039|Bijou SW|09/01/1994|02/11/2019||||392213N|1041110W|39.3702477|-104.1861711|||0.0|0.0
198195|John Brittingham Reservoir|Reservoir|Colorado|08|Elbert|039|Bijou SW|09/01/1994|||||392048N|1041044W|39.3466524|-104.1788498|||0.0|0.0
198197|Christensen Reservoir Number One|Reservoir|Colorado|08|Morgan|087|Judson Hills|09/01/1994|12/18/2024||||402238N|1035747W|40.37717|-103.96296|||0.0|0.0
198199|Frank Ehman Detention Reservoir Number Two|Reservoir|Colorado|08|Elbert|039|Bijou|09/01/1994|12/18/2024||||392645N|1040735W|39.44571|-104.12652|||0.0|0.0
198203|Hertneky Reservoir|Reservoir|Colorado|08|Elbert|039|Fondis|09/01/1994|||||391142N|1041526W|39.1949878|-104.2571847|||0.0|0.0
198207|Denning Irrigation Reservoir Number 1|Reservoir|Colorado|08|Weld|123|Keenesburg|09/01/1994|||||400212N|1043056W|40.0366499|-104.5155141|||0.0|0.0
198211|Jackson Lake|Reservoir|Colorado|08|Morgan|087|Orchard|09/01/1994|||||402224N|1040444W|40.3733165|-104.0788393|||0.0|0.0
198213|Max Killian Reservoir|Reservoir|Colorado|08|Elbert|039|Bijou Basin|09/01/1994|02/11/2019||||390912N|1042358W|39.1533239|-104.3993294|||0.0|0.0
198215|Kiowa Reservoir|Reservoir|Colorado|08|Morgan|087|Orchard|09/01/1994|||||402012N|1040526W|40.336649|-104.0905059|||0.0|0.0
198217|Kiowa Creek Watershed D-12 Reservoir|Reservoir|Colorado|08|Elbert|039|Elbert|09/01/1994|08/13/2022||||390935N|1043225W|39.1596896|-104.540342|||0.0|0.0
198219|Kiowa Creek Watershed F-18 Reservoir|Reservoir|Colorado|08|El Paso|041|Elbert|09/01/1994|03/24/2023||||390741N|1043333W|39.1280186|-104.5591548|||0.0|0.0
198221|Kiowa Creek Watershed K-79 Reservoir|Reservoir|Colorado|08|El Paso|041|Eastonville|09/01/1994|02/23/2023||||390401N|1043457W|39.066955|-104.5825217|||0.0|0.0
198223|Kiowa Creek Watershed Q-51 Reservoir|Reservoir|Colorado|08|Elbert|039|Elbert|09/01/1994|01/28/2023||||391001N|1043114W|39.1669881|-104.5205649|||0.0|0.0
198225|Kiowa Creek Watershed R-3 Reservoir|Reservoir|Colorado|08|Elbert|039|Elbert|09/01/1994|08/13/2022||||390918N|1043117W|39.1549265|-104.5213012|||0.0|0.0
198227|Kiowa Creek Watershed V-67 Reservoir|Reservoir|Colorado|08|Elbert|039|Elbert|09/01/1994|08/13/2022||||390806N|1043225W|39.135098|-104.5404038|||0.0|0.0
198229|Kiowa Creek Watershed 1-G-10 Reservoir|Reservoir|Colorado|08|Elbert|039|Elbert|09/01/1994|08/13/2022||||390856N|1043614W|39.1487583|-104.6039|||0.0|0.0
198231|Kiowa Creek Watershed 1-G-20 Reservoir|Reservoir|Colorado|08|El Paso|041|Black Forest|09/01/1994|02/23/2023||||390719N|1043827W|39.1219903|-104.6407772|||0.0|0.0
198233|Kiowa Creek Watershed 1-G-30 Reservoir|Reservoir|Colorado|08|El Paso|041|Black Forest|09/01/1994|08/13/2022||||390656N|1043744W|39.1156028|-104.6289273|||0.0|0.0
198235|Kiowa Creek Watershed 1-N-10 Reservoir|Reservoir|Colorado|08|El Paso|041|Black Forest|09/01/1994|03/24/2023||||390430N|1043758W|39.075098|-104.6328003|||0.0|0.0
198237|Kiowa Creek Watershed 1-P-10 Reservoir|Reservoir|Colorado|08|El Paso|041|Black Forest|09/01/1994|03/24/2023||||390357N|1043819W|39.0659262|-104.6387082|||0.0|0.0
198239|Kiowa Creek Watershed 1-U-20 Reservoir|Reservoir|Colorado|08|Elbert|039|Elbert|09/01/1994|08/13/2022||||390758N|1043443W|39.1326422|-104.5786429|||0.0|0.0
198241|Kiowa Creek Watershed 1-V-10 Reservoir|Reservoir|Colorado|08|Elbert|039|Elbert|09/01/1994|08/13/2022||||391000N|1043430W|39.166655|-104.574872|||0.0|0.0
198243|Kiowa Creek Watershed 1-W-20 Reservoir|Reservoir|Colorado|08|Elbert|039|Elbert|09/01/1994|08/13/2022||||391034N|1043404W|39.176243|-104.5677207|||0.0|0.0
198245|Kiowa Creek Watershed 2-A-10 Reservoir|Reservoir|Colorado|08|Elbert|039|Kiowa|09/01/1994|||||392036N|1042914W|39.3433208|-104.4871895|||0.0|0.0
198247|Kiowa Creek Watershed 2-B-10 Reservoir|Reservoir|Colorado|08|Elbert|039|Kiowa|09/01/1994|03/24/2023||||391844N|1042938W|39.3122606|-104.4940084|||0.0|0.0
198249|Kiowa Creek Watershed 2-B-30 Reservoir|Reservoir|Colorado|08|Elbert|039|Elizabeth|09/01/1994|02/04/2023||||391757N|1043037W|39.2991004|-104.5102674|||0.0|0.0
198251|Kiowa Creek Watershed 2-D-20 Reservoir|Reservoir|Colorado|08|Elbert|039|Elizabeth|09/01/1994|02/23/2023||||391710N|1043125W|39.2862386|-104.5236245|||0.0|0.0
198253|Kiowa Creek Watershed 2-E-10 Reservoir|Reservoir|Colorado|08|Elbert|039|Elizabeth|09/01/1994|02/23/2023||||391642N|1043111W|39.2784682|-104.5198513|||0.0|0.0
198255|Kiowa Creek Watershed 2-F-20 Reservoir|Reservoir|Colorado|08|Elbert|039|Elizabeth|09/01/1994|08/13/2022||||391619N|1043125W|39.2720662|-104.5235318|||0.0|0.0
198257|Kiowa Creek Watershed 2-G-10 Reservoir|Reservoir|Colorado|08|Elbert|039|Elizabeth|09/01/1994|03/24/2023||||391552N|1043144W|39.2644717|-104.5288045|||0.0|0.0
198259|Kiowa Creek Watershed 2-J-10 Reservoir|Reservoir|Colorado|08|Elbert|039|Elbert|09/01/1994|||||390924N|1043232W|39.156657|-104.5421919|||0.0|0.0
198261|Kiowa Creek Watershed 2-K-10 Reservoir|Reservoir|Colorado|08|Elbert|039|Elbert|09/01/1994|08/13/2022||||391331N|1043230W|39.2253646|-104.5416705|||0.0|0.0
198263|Kiowa Creek Watershed 3-A-10 Reservoir|Reservoir|Colorado|08|Elbert|039|Kiowa|09/01/1994|03/24/2023||||391949N|1042644W|39.3303257|-104.4456038|||0.0|0.0
198265|Kiowa Creek Watershed 3-A-50 Reservoir|Reservoir|Colorado|08|Elbert|039|Kiowa|09/01/1994|03/24/2023||||391837N|1042708W|39.3102716|-104.4520965|||0.0|0.0
198267|Kiowa Creek Watershed 3-B-10 Reservoir|Reservoir|Colorado|08|Elbert|039|Kiowa|09/01/1994|03/24/2023||||391830N|1042822W|39.308405|-104.4726844|||0.0|0.0
198269|Kiowa Creek Watershed 3-B-20 Reservoir|Reservoir|Colorado|08|Elbert|039|Kiowa|09/01/1994|02/23/2023||||391628N|1042852W|39.2743274|-104.4810295|||0.0|0.0
198271|Kiowa Creek Watershed 3-B-30 Reservoir|Reservoir|Colorado|08|Elbert|039|Kiowa|09/01/1994|03/24/2023||||391633N|1042822W|39.2757932|-104.472864|||0.0|0.0
198273|Kiowa Creek Watershed 3-B-40 Reservoir|Reservoir|Colorado|08|Elbert|039|Kiowa|09/01/1994|08/13/2022||||391708N|1042804W|39.2854898|-104.4678644|||0.0|0.0
198275|Kiowa Creek Watershed 3-B-60 Reservoir|Reservoir|Colorado|08|Elbert|039|Kiowa|09/01/1994|08/13/2022||||391742N|1042704W|39.2950979|-104.4511063|||0.0|0.0
198279|Kiowa Creek Watershed 3-E-10 Reservoir|Reservoir|Colorado|08|Elbert|039|Elbert|09/01/1994|02/23/2023||||391418N|1043109W|39.2382976|-104.5192553|||0.0|0.0
198281|Klug Reservoir Number 3|Reservoir|Colorado|08|Weld|123|Klug Ranch|09/01/1994|||||400930N|1043620W|40.1583155|-104.6055179|||0.0|0.0
198283|Layne Reservoir|Reservoir|Colorado|08|Adams|001|Bennett|09/01/1994|||||394624N|1042756W|39.7733185|-104.4655171|||0.0|0.0
198287|George Mason Reservoir|Reservoir|Colorado|08|Elbert|039|Fondis|09/01/1994|||||391100N|1041838W|39.1833216|-104.3105193|||0.0|0.0
198289|Noonen Reservoir Number 2|Reservoir|Colorado|08|Arapahoe|005|Noonen Reservoir|09/01/1994|||||394230N|1035732W|39.7083148|-103.9588455|||0.0|0.0
198291|Rubeck Number 1 Reservoir|Reservoir|Colorado|08|Elbert|039|Bijou Basin|09/01/1994|08/13/2022||||391054N|1042240W|39.1815291|-104.37771|||0.0|0.0
198293|Russell Number 1 Reservoir|Reservoir|Colorado|08|Elbert|039|Elizabeth|09/01/1994|08/13/2022||||392211N|1043249W|39.3698311|-104.5469603|||0.0|0.0
198295|Seven Reverse Y Number 1 Reservoir|Reservoir|Colorado|08|Weld|123|Reno Reservoir|09/01/1994|02/07/2019||||404509N|1042255W|40.7525761|-104.3819381|||0.0|0.0
198297|Shirley Detention Reservoir Number 1|Reservoir|Colorado|08|Elbert|039|Bijou|09/01/1994|02/11/2019||||392556N|1040915W|39.432224|-104.1540467|||0.0|0.0
198299|Bettale Reservoir Number 1|Reservoir|Colorado|08|Morgan|087|Peace Valley School|09/01/1994|02/27/2020||||402302N|1034703W|40.3840163|-103.7841224|||0.0|0.0
198301|Eagle Rock Reservoir|Reservoir|Colorado|08|Weld|123|Hereford NW|09/01/1994|02/07/2019||||405830N|1042953W|40.9750904|-104.4981032|||0.0|0.0
198303|Frank Ehman Detention Reservoir|Reservoir|Colorado|08|Elbert|039|Bijou|09/01/1994|12/18/2024||||392610N|1041130W|39.43601|-104.19159|||0.0|0.0
198305|Kiowa Creek Watershed B-9 Reservoir|Reservoir|Colorado|08|Elbert|039|Elbert|09/01/1994|02/23/2023||||391059N|1043246W|39.1831445|-104.5461077|||0.0|0.0
198309|Kiowa Creek Watershed H-21 Reservoir|Reservoir|Colorado|08|El Paso|041|Eastonville|09/01/1994|08/13/2022||||390656N|1043352W|39.1155427|-104.5643817|||0.0|0.0
198313|Kiowa Creek Watershed J-33 Reservoir|Reservoir|Colorado|08|El Paso|041|Eastonville|09/01/1994|08/13/2022||||390613N|1043341W|39.1035851|-104.561262|||0.0|0.0
198317|Kiowa Creek Watershed K-80 Reservoir|Reservoir|Colorado|08|El Paso|041|Eastonville|09/01/1994|||||390430N|1043326W|39.0749916|-104.5571926|||0.0|0.0
198321|Kiowa Creek Watershed P-47 Reservoir|Reservoir|Colorado|08|Elbert|039|Elbert|09/01/1994|08/13/2022||||391050N|1043139W|39.1804388|-104.5274234|||0.0|0.0
198325|Kiowa Creek Watershed Y-77 Reservoir|Reservoir|Colorado|08|El Paso|041|Eastonville|09/01/1994|02/23/2023||||390449N|1043253W|39.0803875|-104.5480615|||0.0|0.0
198327|Kiowa Creek Watershed 3-B-50 Reservoir|Reservoir|Colorado|08|Elbert|039|Kiowa|09/01/1994|03/24/2023||||391511N|1042739W|39.2530931|-104.4609185|||0.0|0.0
198329|Kiowa Creek Watershed 3-D-10 Reservoir|Reservoir|Colorado|08|Elbert|039|Elizabeth|09/01/1994|08/13/2022||||391522N|1043029W|39.2562074|-104.5081663|||0.0|0.0
198331|Grand Mesa Reservoir Number 6|Reservoir|Colorado|08|Mesa|077|Mesa Lakes|09/01/1994|02/06/2019||||390159N|1080432W|39.0331649|-108.0756707|||0.0|0.0
198335|Klingenberg Flood Control Number One Reservoir|Reservoir|Colorado|08|Weld|123|Fosston|09/01/1994|12/18/2024||||403030N|1041612W|40.50844|-104.26994|||0.0|0.0
198343|Coal Ridge Waste Reservoir|Reservoir|Colorado|08|Weld|123|Fort Lupton|09/01/1994|02/06/2019||||400700N|1045055W|40.1165922|-104.8486181|||0.0|0.0
198347|King Reservoir Number 1|Reservoir|Colorado|08|Mesa|077|Snyder Flats|09/01/1994|02/06/2019||||385157N|1084000W|38.8657673|-108.6665656|||0.0|0.0
198351|King Reservoir Number 2|Reservoir|Colorado|08|Mesa|077|Snyder Flats|09/01/1994|02/06/2019||||385146N|1084051W|38.8628716|-108.6808803|||0.0|0.0
198355|Metzger Reservoir|Reservoir|Colorado|08|Adams|001|Eastlake|09/01/1994|02/06/2019||||395827N|1045838W|39.9742363|-104.9771627|||0.0|0.0
198357|Ohio Lake Reservoir|Reservoir|Colorado|08|Adams|001|Eastlake|09/01/1994|02/06/2019||||395504N|1045831W|39.9177804|-104.9752179|||0.0|0.0
198359|King Reservoir Number 3|Reservoir|Colorado|08|Mesa|077|Snyder Flats|09/01/1994|02/06/2019||||385140N|1084104W|38.8610029|-108.6843455|||0.0|0.0
198365|Sunny Acres Reservoir|Reservoir|Colorado|08|Adams|001|Eastlake|09/01/1994|02/06/2019||||395309N|1045729W|39.8859166|-104.9581781|||0.0|0.0
198367|Vogler Reservoir Number 1|Reservoir|Colorado|08|Adams|001|Lafayette|09/01/1994|||||395442N|1050120W|39.911652|-105.0222037|||0.0|0.0
198369|Quincy Reservoir|Reservoir|Colorado|08|Arapahoe|005|Fitzsimons|09/01/1994|02/06/2019||||393802N|1044634W|39.6338407|-104.776213|||0.0|0.0
198371|Pinon Canyon Reservoir|Reservoir|Colorado|08|Las Animas|071|Trinidad West|09/01/1994|||||371048N|1043132W|37.1800186|-104.5255411|||0.0|0.0
198375|Kiowa Creek Watershed 1-M-10 Reservoir|Reservoir|Colorado|08|El Paso|041|Eastonville|09/01/1994|03/24/2023||||390529N|1043651W|39.0915124|-104.6141096|||0.0|0.0
198377|Kiowa Creek Watershed 1-P-20 Reservoir|Reservoir|Colorado|08|El Paso|041|Black Forest|09/01/1994|12/01/2022||||390347N|1043800W|39.0631499|-104.63337|||0.0|0.0
198379|Scales Reservoir Number 3|Reservoir|Colorado|08|Mesa|077|Mesa Lakes|09/01/1994|||||390242N|1080102W|39.0449802|-108.017292|||0.0|0.0
198381|Gobbo Reservoir Number 1|Reservoir|Colorado|08|Mesa|077|Snyder Flats|09/01/1994|02/06/2019||||385118N|1084400W|38.8550553|-108.7334263|||0.0|0.0
198383|Kiowa Creek Watershed 3-A-40 Reservoir|Reservoir|Colorado|08|Elbert|039|Kiowa|09/01/1994|08/13/2022||||392005N|1042731W|39.3345899|-104.4585663|||0.0|0.0
198387|Rock Canyon Erosion Control Reservoir Number 1|Reservoir|Colorado|08|Arapahoe|005|Strasburg|09/01/1994|||||394048N|1041620W|39.6799827|-104.2721813|||0.0|0.0
198389|Rock Canyon Erosion Control Reservoir Number 2|Reservoir|Colorado|08|Arapahoe|005|Strasburg|09/01/1994|||||394100N|1041614W|39.6833159|-104.2705145|||0.0|0.0
198391|Sloan Number 1 Reservoir|Reservoir|Colorado|08|Weld|123|Keenesburg|09/01/1994|||||400612N|1043044W|40.1033158|-104.5121805|||0.0|0.0
198393|Sproch Reservoir Number 1|Reservoir|Colorado|08|Elbert|039|Ramah North|09/01/1994|06/12/2020||||391008N|1041114W|39.1688418|-104.1870996|||0.0|0.0
198397|Terminal Reservoir|Reservoir|Colorado|08|Adams|001|Denver International Airport|09/01/1994|||||394842N|1043844W|39.8116528|-104.6455226|||0.0|0.0
198399|Gobbo Reservoir Number 3|Reservoir|Colorado|08|Mesa|077|Snyder Flats|09/01/1994|02/06/2019||||385133N|1084336W|38.8591386|-108.7265394|||0.0|0.0
198401|Trojanovich Reservoir|Reservoir|Colorado|08|Elbert|039|Fondis|09/01/1994|||||390818N|1041850W|39.1383223|-104.3138528|||0.0|0.0
198403|Wickstrom Reservoir|Reservoir|Colorado|08|Morgan|087|Sunken Lake|09/01/1994|||||402918N|1040450W|40.4883192|-104.0805065|||0.0|0.0
198407|Barrett Reservoir|Reservoir|Colorado|08|Larimer|069|Buckeye|09/01/1994|02/07/2019||||404625N|1050305W|40.7737283|-105.0513526|||0.0|0.0
198409|Box I Reservoir Number 1|Reservoir|Colorado|08|Larimer|069|Buckeye|09/01/1994|02/07/2019||||404744N|1050356W|40.7954886|-105.0656466|||0.0|0.0
198413|Chambers Lake|Reservoir|Colorado|08|Larimer|069|Chambers Lake|09/01/1994|04/22/2020||||403616N|1055112W|40.6045224|-105.853375|||0.0|0.0
198415|Coal Bank Watershed CB-1 Reservoir|Reservoir|Colorado|08|Weld|123|Nunn|09/01/1994|||||403736N|1045008W|40.6266478|-104.8355258|||0.0|0.0
198427|Fox Acres Reservoir|Reservoir|Colorado|08|Larimer|069|Red Feather Lakes|09/01/1994|02/07/2019||||404813N|1053428W|40.80362|-105.5745802|||0.0|0.0
198429|West Greeley Lake|Reservoir|Colorado|08|Weld|123|Greeley|09/01/1994|02/07/2019||||402419N|1044349W|40.4052403|-104.7302613|||0.0|0.0
198437|Martin Seepage Reservoir Number 2|Reservoir|Colorado|08|Larimer|069|Buckeye|09/01/1994|02/07/2019||||404530N|1050644W|40.758369|-105.112114|||0.0|0.0
198439|Mattingly Reservoir|Reservoir|Colorado|08|Larimer|069|Wellington|09/01/1994|02/07/2019||||404447N|1050609W|40.7463471|-105.1025684|||0.0|0.0
198441|Seaman Reservoir|Reservoir|Colorado|08|Larimer|069|Laporte|09/01/1994|02/07/2019||||404228N|1051400W|40.7078929|-105.2332955|||0.0|0.0
198447|Pavel Reservoir Number 1|Reservoir|Colorado|08|Larimer|069|Rustic|09/01/1994|||||404454N|1053244W|40.7483139|-105.5455503|||0.0|0.0
198451|Pavel Reservoir Number 3|Reservoir|Colorado|08|Larimer|069|Rustic|09/01/1994|02/07/2019||||404435N|1053404W|40.7431082|-105.5676501|||0.0|0.0
198457|Slab Canyon Reservoir|Reservoir|Colorado|08|Larimer|069|Livermore|09/01/1994|02/07/2019||||405157N|1050939W|40.8657347|-105.1608853|||0.0|0.0
198459|Wasson Reservoir|Reservoir|Colorado|08|Larimer|069|Buckeye|09/01/1994|02/07/2019||||404506N|1050301W|40.7515515|-105.0502483|||0.0|0.0
198463|North Poudre Reservoir Number 10|Reservoir|Colorado|08|Larimer|069|Wellington|09/01/1994|02/07/2019||||403937N|1050351W|40.6602033|-105.0641375|||0.0|0.0
198473|Cattail Reservoir Number 1|Reservoir|Colorado|08|Larimer|069|Jack Creek Ranch|09/01/1994|||||402254N|1060708W|40.3816496|-106.1189111|||0.0|0.0
198475|Lone Cone Reservoir|Reservoir|Colorado|08|San Miguel|113|Oak Hill|09/01/1994|||||380018N|1081526W|38.0049917|-108.2573022|||0.0|0.0
198483|Lon Hagler Reservoir|Reservoir|Colorado|08|Larimer|069|Carter Lake Reservoir|09/01/1994|02/06/2019||||402156N|1050857W|40.3655719|-105.1492701|||0.0|0.0
198485|Mariano Reservoir|Reservoir|Colorado|08|Larimer|069|Masonville|09/01/1994|03/09/2020||||402312N|1050832W|40.3865344|-105.1423373|||0.0|0.0
198487|South Side Reservoir|Reservoir|Colorado|08|Larimer|069|Jack Creek Ranch|09/01/1994|||||402430N|1060702W|40.4083158|-106.1172443|||0.0|0.0
198509|Longs Peak Reservoir Number 1|Reservoir|Colorado|08|Boulder|013|Hygiene|09/01/1994|02/06/2019||||401238N|1050941W|40.210594|-105.1613178|||0.0|0.0
198511|Longs Peak Reservoir Number 2|Reservoir|Colorado|08|Boulder|013|Hygiene|09/01/1994|02/06/2019||||401239N|1050930W|40.2108703|-105.1583806|||0.0|0.0
198513|Loukonen Brothers Reservoir|Reservoir|Colorado|08|Boulder|013|Boulder|09/01/1994|02/06/2019||||400523N|1051536W|40.0896225|-105.2600534|||0.0|0.0
198515|Town of Mead Reservoir|Reservoir|Colorado|08|Weld|123|Longmont|09/01/1994|02/06/2019||||401403N|1050145W|40.2341496|-105.0291568|||0.0|0.0
198519|Silver Spruce Reservoir Number 1|Reservoir|Colorado|08|Boulder|013|Gold Hill|09/01/1994|02/06/2019||||400652N|1052857W|40.1145027|-105.4824136|||0.0|0.0
198527|Beaver Brook Number 2 Reservoir|Reservoir|Colorado|08|Clear Creek|019|Saddleback Mountain|09/01/1994|10/22/2019||||394219N|1052440W|39.7052499|-105.4110023|||0.0|0.0
198529|Beaver Brook Number 3A Reservoir|Reservoir|Colorado|08|Clear Creek|019|Saddleback Mountain|09/01/1994|10/22/2019||||394135N|1052558W|39.6931557|-105.4327854|||0.0|0.0
198531|Braecher Lake|Reservoir|Colorado|08|Gilpin|047|Black Hawk|09/01/1994|10/22/2019||||395124N|1052801W|39.8567111|-105.4669606|||0.0|0.0
198537|Duke Lake|Reservoir|Colorado|08|Jefferson|059|Golden|09/01/1994|10/22/2019||||394627N|1051036W|39.7742788|-105.1767688|||0.0|0.0
198545|Kalcevic Reservoir|Reservoir|Colorado|08|Adams|001|Arvada|09/01/1994|10/22/2019||||395032N|1050015W|39.8421312|-105.0040326|||0.0|0.0
198547|Le Gault Reservoir|Reservoir|Colorado|08|Broomfield|014|Lafayette|09/01/1994|02/06/2019||||395554N|1050304W|39.9317457|-105.0509981|||0.0|0.0
198551|Hidden Lake Reservoir|Reservoir|Colorado|08|Jefferson|059|Golden|09/01/1994|10/22/2019||||394900N|1050852W|39.8166428|-105.1477625|||0.0|0.0
198553|Magic Mountain Reservoir Number 1|Reservoir|Colorado|08|Jefferson|059|Morrison|09/01/1994|10/22/2019||||394239N|1051231W|39.7108974|-105.2086253|||0.0|0.0
198555|Upper Mount Olivet Reservoir|Reservoir|Colorado|08|Jefferson|059|Golden|09/01/1994|10/22/2019||||394705N|1050912W|39.7848042|-105.1533781|||0.0|0.0
198559|Pomona Lake Number 2|Reservoir|Colorado|08|Jefferson|059|Arvada|09/01/1994|10/22/2019||||395038N|1050537W|39.8437866|-105.0935434|||0.0|0.0
198567|Tepper Reservoir Number 1|Reservoir|Colorado|08|Jefferson|059|Arvada|09/01/1994|||||395024N|1050408W|39.8399861|-105.0688723|||0.0|0.0
198569|Lower Urad Reservoir|Reservoir|Colorado|08|Clear Creek|019|Berthoud Pass|09/01/1994|11/20/2019||||394551N|1054912W|39.7640531|-105.8198664|||0.0|0.0
198571|Upper Urad Reservoir|Reservoir|Colorado|08|Clear Creek|019|Grays Peak|09/01/1994|11/20/2019||||394438N|1055057W|39.7439137|-105.8492665|||0.0|0.0
